# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
9.2530000000014184e+02 -1.1241852341077415e+01 +0.0000000000000000e+00 +9.2522976623427019e+02 -1.2841805159422419e-02 +0.0000000000000000e+00 +9.9991754062035088e-01
9.2540000000014186e+02 -1.1243136521258958e+01 +0.0000000000000000e+00 +9.2532975798833650e+02 -1.2841798471670851e-02 +0.0000000000000000e+00 +9.9991754070624073e-01
9.2550000000014188e+02 -1.1244420700771800e+01 +0.0000000000000000e+00 +9.2542974974241145e+02 -1.2841791785402200e-02 +0.0000000000000000e+00 +9.9991754079211148e-01
9.2560000000014190e+02 -1.1245704879616088e+01 +0.0000000000000000e+00 +9.2552974149649492e+02 -1.2841785100616466e-02 +0.0000000000000000e+00 +9.9991754087796314e-01
9.2570000000014193e+02 -1.1246989057791973e+01 +0.0000000000000000e+00 +9.2562973325058704e+02 -1.2841778417313649e-02 +0.0000000000000000e+00 +9.9991754096379570e-01
9.2580000000014195e+02 -1.1248273235299601e+01 +0.0000000000000000e+00 +9.2572972500468768e+02 -1.2841771735493748e-02 +0.0000000000000000e+00 +9.9991754104960917e-01
9.2590000000014197e+02 -1.1249557412139122e+01 +0.0000000000000000e+00 +9.2582971675879696e+02 -1.2841765055156763e-02 +0.0000000000000000e+00 +9.9991754113540354e-01
9.2600000000014199e+02 -1.1250841588310683e+01 +0.0000000000000000e+00 +9.2592970851291477e+02 -1.2841758376302694e-02 +0.0000000000000000e+00 +9.9991754122117882e-01
9.2610000000014202e+02 -1.1252125763814432e+01 +0.0000000000000000e+00 +9.2602970026704122e+02 -1.2841751698931390e-02 +0.0000000000000000e+00 +9.9991754130693511e-01
9.2620000000014204e+02 -1.1253409938650519e+01 +0.0000000000000000e+00 +9.2612969202117620e+02 -1.2841745023040741e-02 +0.0000000000000000e+00 +9.9991754139267230e-01
9.2630000000014206e+02 -1.1254694112819090e+01 +0.0000000000000000e+00 +9.2622968377531970e+02 -1.2841738348629984e-02 +0.0000000000000000e+00 +9.9991754147839040e-01
9.2640000000014209e+02 -1.1255978286320294e+01 +0.0000000000000000e+00 +9.2632967552947184e+02 -1.2841731675699120e-02 +0.0000000000000000e+00 +9.9991754156408952e-01
9.2650000000014211e+02 -1.1257262459154280e+01 +0.0000000000000000e+00 +9.2642966728363251e+02 -1.2841725004248147e-02 +0.0000000000000000e+00 +9.9991754164976954e-01
9.2660000000014213e+02 -1.1258546631321193e+01 +0.0000000000000000e+00 +9.2652965903780182e+02 -1.2841718334277068e-02 +0.0000000000000000e+00 +9.9991754173543046e-01
9.2670000000014215e+02 -1.1259830802821185e+01 +0.0000000000000000e+00 +9.2662965079197966e+02 -1.2841711665785882e-02 +0.0000000000000000e+00 +9.9991754182107240e-01
9.2680000000014218e+02 -1.1261114973654401e+01 +0.0000000000000000e+00 +9.2672964254616602e+02 -1.2841704998774588e-02 +0.0000000000000000e+00 +9.9991754190669524e-01
9.2690000000014220e+02 -1.1262399143820989e+01 +0.0000000000000000e+00 +9.2682963430036102e+02 -1.2841698333243189e-02 +0.0000000000000000e+00 +9.9991754199229910e-01
9.2700000000014222e+02 -1.1263683313321099e+01 +0.0000000000000000e+00 +9.2692962605456455e+02 -1.2841691669191682e-02 +0.0000000000000000e+00 +9.9991754207788386e-01
9.2710000000014224e+02 -1.1264967482154878e+01 +0.0000000000000000e+00 +9.2702961780877661e+02 -1.2841685006619920e-02 +0.0000000000000000e+00 +9.9991754216344964e-01
9.2720000000014227e+02 -1.1266251650322474e+01 +0.0000000000000000e+00 +9.2712960956299719e+02 -1.2841678345525792e-02 +0.0000000000000000e+00 +9.9991754224899632e-01
9.2730000000014229e+02 -1.1267535817824033e+01 +0.0000000000000000e+00 +9.2722960131722641e+02 -1.2841671685908530e-02 +0.0000000000000000e+00 +9.9991754233452401e-01
9.2740000000014231e+02 -1.1268819984659704e+01 +0.0000000000000000e+00 +9.2732959307146416e+02 -1.2841665027768135e-02 +0.0000000000000000e+00 +9.9991754242003272e-01
9.2750000000014234e+02 -1.1270104150829635e+01 +0.0000000000000000e+00 +9.2742958482571044e+02 -1.2841658371104606e-02 +0.0000000000000000e+00 +9.9991754250552234e-01
9.2760000000014236e+02 -1.1271388316333974e+01 +0.0000000000000000e+00 +9.2752957657996524e+02 -1.2841651715917942e-02 +0.0000000000000000e+00 +9.9991754259099297e-01
9.2770000000014238e+02 -1.1272672481172869e+01 +0.0000000000000000e+00 +9.2762956833422857e+02 -1.2841645062208144e-02 +0.0000000000000000e+00 +9.9991754267644462e-01
9.2780000000014240e+02 -1.1273956645346466e+01 +0.0000000000000000e+00 +9.2772956008850053e+02 -1.2841638409975209e-02 +0.0000000000000000e+00 +9.9991754276187728e-01
9.2790000000014243e+02 -1.1275240808854914e+01 +0.0000000000000000e+00 +9.2782955184278103e+02 -1.2841631759219140e-02 +0.0000000000000000e+00 +9.9991754284729095e-01
9.2800000000014245e+02 -1.1276524971698359e+01 +0.0000000000000000e+00 +9.2792954359707005e+02 -1.2841625109939935e-02 +0.0000000000000000e+00 +9.9991754293268553e-01
9.2810000000014247e+02 -1.1277809133876952e+01 +0.0000000000000000e+00 +9.2802953535136760e+02 -1.2841618462137442e-02 +0.0000000000000000e+00 +9.9991754301806113e-01
9.2820000000014250e+02 -1.1279093295390837e+01 +0.0000000000000000e+00 +9.2812952710567367e+02 -1.2841611815809518e-02 +0.0000000000000000e+00 +9.9991754310341774e-01
9.2830000000014252e+02 -1.1280377456240164e+01 +0.0000000000000000e+00 +9.2822951885998827e+02 -1.2841605170955383e-02 +0.0000000000000000e+00 +9.9991754318875536e-01
9.2840000000014254e+02 -1.1281661616425078e+01 +0.0000000000000000e+00 +9.2832951061431140e+02 -1.2841598527575035e-02 +0.0000000000000000e+00 +9.9991754327407401e-01
9.2850000000014256e+02 -1.1282945775945727e+01 +0.0000000000000000e+00 +9.2842950236864306e+02 -1.2841591885668477e-02 +0.0000000000000000e+00 +9.9991754335937366e-01
9.2860000000014259e+02 -1.1284229934802260e+01 +0.0000000000000000e+00 +9.2852949412298324e+02 -1.2841585245235708e-02 +0.0000000000000000e+00 +9.9991754344465444e-01
9.2870000000014261e+02 -1.1285514092994823e+01 +0.0000000000000000e+00 +9.2862948587733194e+02 -1.2841578606276728e-02 +0.0000000000000000e+00 +9.9991754352991624e-01
9.2880000000014263e+02 -1.1286798250523564e+01 +0.0000000000000000e+00 +9.2872947763168918e+02 -1.2841571968791538e-02 +0.0000000000000000e+00 +9.9991754361515905e-01
9.2890000000014265e+02 -1.1288082407388631e+01 +0.0000000000000000e+00 +9.2882946938605494e+02 -1.2841565332780138e-02 +0.0000000000000000e+00 +9.9991754370038288e-01
9.2900000000014268e+02 -1.1289366563590169e+01 +0.0000000000000000e+00 +9.2892946114042923e+02 -1.2841558698242529e-02 +0.0000000000000000e+00 +9.9991754378558773e-01
9.2910000000014270e+02 -1.1290650719128328e+01 +0.0000000000000000e+00 +9.2902945289481204e+02 -1.2841552065178565e-02 +0.0000000000000000e+00 +9.9991754387077358e-01
9.2920000000014272e+02 -1.1291934874003253e+01 +0.0000000000000000e+00 +9.2912944464920338e+02 -1.2841545433586173e-02 +0.0000000000000000e+00 +9.9991754395594057e-01
9.2930000000014275e+02 -1.1293219028215093e+01 +0.0000000000000000e+00 +9.2922943640360324e+02 -1.2841538803464597e-02 +0.0000000000000000e+00 +9.9991754404108857e-01
9.2940000000014277e+02 -1.1294503181763995e+01 +0.0000000000000000e+00 +9.2932942815801164e+02 -1.2841532174813835e-02 +0.0000000000000000e+00 +9.9991754412621769e-01
9.2950000000014279e+02 -1.1295787334650106e+01 +0.0000000000000000e+00 +9.2942941991242856e+02 -1.2841525547633887e-02 +0.0000000000000000e+00 +9.9991754421132784e-01
9.2960000000014281e+02 -1.1297071486873572e+01 +0.0000000000000000e+00 +9.2952941166685389e+02 -1.2841518921924753e-02 +0.0000000000000000e+00 +9.9991754429641899e-01
9.2970000000014284e+02 -1.1298355638434540e+01 +0.0000000000000000e+00 +9.2962940342128775e+02 -1.2841512297686434e-02 +0.0000000000000000e+00 +9.9991754438149127e-01
9.2980000000014286e+02 -1.1299639789333158e+01 +0.0000000000000000e+00 +9.2972939517573013e+02 -1.2841505674918928e-02 +0.0000000000000000e+00 +9.9991754446654457e-01
9.2990000000014288e+02 -1.1300923939569573e+01 +0.0000000000000000e+00 +9.2982938693018104e+02 -1.2841499053622234e-02 +0.0000000000000000e+00 +9.9991754455157900e-01
9.3000000000014290e+02 -1.1302208089143932e+01 +0.0000000000000000e+00 +9.2992937868464048e+02 -1.2841492433796354e-02 +0.0000000000000000e+00 +9.9991754463659444e-01
9.3010000000014293e+02 -1.1303492238056382e+01 +0.0000000000000000e+00 +9.3002937043910845e+02 -1.2841485815441136e-02 +0.0000000000000000e+00 +9.9991754472159100e-01
9.3020000000014295e+02 -1.1304776386307070e+01 +0.0000000000000000e+00 +9.3012936219358483e+02 -1.2841479198554445e-02 +0.0000000000000000e+00 +9.9991754480656869e-01
9.3030000000014297e+02 -1.1306060533896142e+01 +0.0000000000000000e+00 +9.3022935394806973e+02 -1.2841472583135496e-02 +0.0000000000000000e+00 +9.9991754489152740e-01
9.3040000000014300e+02 -1.1307344680823746e+01 +0.0000000000000000e+00 +9.3032934570256316e+02 -1.2841465969184290e-02 +0.0000000000000000e+00 +9.9991754497646723e-01
9.3050000000014302e+02 -1.1308628827090029e+01 +0.0000000000000000e+00 +9.3042933745706500e+02 -1.2841459356700828e-02 +0.0000000000000000e+00 +9.9991754506138819e-01
9.3060000000014304e+02 -1.1309912972695136e+01 +0.0000000000000000e+00 +9.3052932921157537e+02 -1.2841452745685109e-02 +0.0000000000000000e+00 +9.9991754514629028e-01
9.3070000000014306e+02 -1.1311197117639214e+01 +0.0000000000000000e+00 +9.3062932096609427e+02 -1.2841446136137134e-02 +0.0000000000000000e+00 +9.9991754523117349e-01
9.3080000000014309e+02 -1.1312481261922411e+01 +0.0000000000000000e+00 +9.3072931272062158e+02 -1.2841439528056903e-02 +0.0000000000000000e+00 +9.9991754531603771e-01
9.3090000000014311e+02 -1.1313765405544874e+01 +0.0000000000000000e+00 +9.3082930447515741e+02 -1.2841432921444417e-02 +0.0000000000000000e+00 +9.9991754540088307e-01
9.3100000000014313e+02 -1.1315049548506749e+01 +0.0000000000000000e+00 +9.3092929622970178e+02 -1.2841426316299677e-02 +0.0000000000000000e+00 +9.9991754548570955e-01
9.3110000000014315e+02 -1.1316333690808184e+01 +0.0000000000000000e+00 +9.3102928798425455e+02 -1.2841419712622530e-02 +0.0000000000000000e+00 +9.9991754557051715e-01
9.3120000000014318e+02 -1.1317617832449324e+01 +0.0000000000000000e+00 +9.3112927973881585e+02 -1.2841413110410824e-02 +0.0000000000000000e+00 +9.9991754565530588e-01
9.3130000000014320e+02 -1.1318901973430316e+01 +0.0000000000000000e+00 +9.3122927149338557e+02 -1.2841406509663766e-02 +0.0000000000000000e+00 +9.9991754574007574e-01
9.3140000000014322e+02 -1.1320186113751307e+01 +0.0000000000000000e+00 +9.3132926324796381e+02 -1.2841399910381354e-02 +0.0000000000000000e+00 +9.9991754582482673e-01
9.3150000000014325e+02 -1.1321470253412441e+01 +0.0000000000000000e+00 +9.3142925500255058e+02 -1.2841393312563587e-02 +0.0000000000000000e+00 +9.9991754590955895e-01
9.3160000000014327e+02 -1.1322754392413868e+01 +0.0000000000000000e+00 +9.3152924675714576e+02 -1.2841386716210469e-02 +0.0000000000000000e+00 +9.9991754599427229e-01
9.3170000000014329e+02 -1.1324038530755733e+01 +0.0000000000000000e+00 +9.3162923851174946e+02 -1.2841380121321997e-02 +0.0000000000000000e+00 +9.9991754607896677e-01
9.3180000000014331e+02 -1.1325322668438181e+01 +0.0000000000000000e+00 +9.3172923026636158e+02 -1.2841373527898171e-02 +0.0000000000000000e+00 +9.9991754616364237e-01
9.3190000000014334e+02 -1.1326606805461362e+01 +0.0000000000000000e+00 +9.3182922202098223e+02 -1.2841366935938989e-02 +0.0000000000000000e+00 +9.9991754624829909e-01
9.3200000000014336e+02 -1.1327890941825418e+01 +0.0000000000000000e+00 +9.3192921377561129e+02 -1.2841360345444454e-02 +0.0000000000000000e+00 +9.9991754633293706e-01
9.3210000000014338e+02 -1.1329175077530499e+01 +0.0000000000000000e+00 +9.3202920553024876e+02 -1.2841353756414420e-02 +0.0000000000000000e+00 +9.9991754641755615e-01
9.3220000000014340e+02 -1.1330459212576750e+01 +0.0000000000000000e+00 +9.3212919728489476e+02 -1.2841347168846854e-02 +0.0000000000000000e+00 +9.9991754650215636e-01
9.3230000000014343e+02 -1.1331743346964318e+01 +0.0000000000000000e+00 +9.3222918903954917e+02 -1.2841340582741006e-02 +0.0000000000000000e+00 +9.9991754658673782e-01
9.3240000000014345e+02 -1.1333027480693348e+01 +0.0000000000000000e+00 +9.3232918079421211e+02 -1.2841333998096874e-02 +0.0000000000000000e+00 +9.9991754667130039e-01
9.3250000000014347e+02 -1.1334311613763987e+01 +0.0000000000000000e+00 +9.3242917254888346e+02 -1.2841327414914460e-02 +0.0000000000000000e+00 +9.9991754675584421e-01
9.3260000000014350e+02 -1.1335595746176381e+01 +0.0000000000000000e+00 +9.3252916430356322e+02 -1.2841320833193762e-02 +0.0000000000000000e+00 +9.9991754684036915e-01
9.3270000000014352e+02 -1.1336879877930675e+01 +0.0000000000000000e+00 +9.3262915605825151e+02 -1.2841314252934782e-02 +0.0000000000000000e+00 +9.9991754692487533e-01
9.3280000000014354e+02 -1.1338164009027016e+01 +0.0000000000000000e+00 +9.3272914781294821e+02 -1.2841307674137518e-02 +0.0000000000000000e+00 +9.9991754700936264e-01
9.3290000000014356e+02 -1.1339448139465551e+01 +0.0000000000000000e+00 +9.3282913956765333e+02 -1.2841301096801970e-02 +0.0000000000000000e+00 +9.9991754709383118e-01
9.3300000000014359e+02 -1.1340732269246425e+01 +0.0000000000000000e+00 +9.3292913132236697e+02 -1.2841294520928141e-02 +0.0000000000000000e+00 +9.9991754717828085e-01
9.3310000000014361e+02 -1.1342016398369784e+01 +0.0000000000000000e+00 +9.3302912307708903e+02 -1.2841287946515874e-02 +0.0000000000000000e+00 +9.9991754726271176e-01
9.3320000000014363e+02 -1.1343300526835776e+01 +0.0000000000000000e+00 +9.3312911483181949e+02 -1.2841281373562979e-02 +0.0000000000000000e+00 +9.9991754734712390e-01
9.3330000000014365e+02 -1.1344584654644546e+01 +0.0000000000000000e+00 +9.3322910658655837e+02 -1.2841274802068642e-02 +0.0000000000000000e+00 +9.9991754743151728e-01
9.3340000000014368e+02 -1.1345868781796240e+01 +0.0000000000000000e+00 +9.3332909834130578e+02 -1.2841268232032863e-02 +0.0000000000000000e+00 +9.9991754751589190e-01
9.3350000000014370e+02 -1.1347152908291001e+01 +0.0000000000000000e+00 +9.3342909009606160e+02 -1.2841261663455644e-02 +0.0000000000000000e+00 +9.9991754760024765e-01
9.3360000000014372e+02 -1.1348437034128979e+01 +0.0000000000000000e+00 +9.3352908185082583e+02 -1.2841255096336985e-02 +0.0000000000000000e+00 +9.9991754768458463e-01
9.3370000000014375e+02 -1.1349721159310318e+01 +0.0000000000000000e+00 +9.3362907360559848e+02 -1.2841248530676884e-02 +0.0000000000000000e+00 +9.9991754776890285e-01
9.3380000000014377e+02 -1.1351005283835164e+01 +0.0000000000000000e+00 +9.3372906536037954e+02 -1.2841241966475344e-02 +0.0000000000000000e+00 +9.9991754785320230e-01
9.3390000000014379e+02 -1.1352289407703662e+01 +0.0000000000000000e+00 +9.3382905711516912e+02 -1.2841235403732363e-02 +0.0000000000000000e+00 +9.9991754793748300e-01
9.3400000000014381e+02 -1.1353573530915959e+01 +0.0000000000000000e+00 +9.3392904886996712e+02 -1.2841228842447943e-02 +0.0000000000000000e+00 +9.9991754802174493e-01
9.3410000000014384e+02 -1.1354857653472200e+01 +0.0000000000000000e+00 +9.3402904062477353e+02 -1.2841222282621937e-02 +0.0000000000000000e+00 +9.9991754810598810e-01
9.3420000000014386e+02 -1.1356141775372532e+01 +0.0000000000000000e+00 +9.3412903237958835e+02 -1.2841215724252262e-02 +0.0000000000000000e+00 +9.9991754819021250e-01
9.3430000000014388e+02 -1.1357425896617100e+01 +0.0000000000000000e+00 +9.3422902413441159e+02 -1.2841209167338141e-02 +0.0000000000000000e+00 +9.9991754827441814e-01
9.3440000000014390e+02 -1.1358710017206048e+01 +0.0000000000000000e+00 +9.3432901588924324e+02 -1.2841202611879573e-02 +0.0000000000000000e+00 +9.9991754835860502e-01
9.3450000000014393e+02 -1.1359994137139525e+01 +0.0000000000000000e+00 +9.3442900764408330e+02 -1.2841196057876559e-02 +0.0000000000000000e+00 +9.9991754844277325e-01
9.3460000000014395e+02 -1.1361278256417673e+01 +0.0000000000000000e+00 +9.3452899939893177e+02 -1.2841189505329097e-02 +0.0000000000000000e+00 +9.9991754852692272e-01
9.3470000000014397e+02 -1.1362562375040639e+01 +0.0000000000000000e+00 +9.3462899115378866e+02 -1.2841182954237191e-02 +0.0000000000000000e+00 +9.9991754861105342e-01
9.3480000000014400e+02 -1.1363846493008570e+01 +0.0000000000000000e+00 +9.3472898290865396e+02 -1.2841176404600838e-02 +0.0000000000000000e+00 +9.9991754869516536e-01
9.3490000000014402e+02 -1.1365130610321609e+01 +0.0000000000000000e+00 +9.3482897466352767e+02 -1.2841169856420039e-02 +0.0000000000000000e+00 +9.9991754877925865e-01
9.3500000000014404e+02 -1.1366414726979903e+01 +0.0000000000000000e+00 +9.3492896641840980e+02 -1.2841163309694793e-02 +0.0000000000000000e+00 +9.9991754886333317e-01
9.3510000000014406e+02 -1.1367698842983597e+01 +0.0000000000000000e+00 +9.3502895817330034e+02 -1.2841156764424955e-02 +0.0000000000000000e+00 +9.9991754894738893e-01
9.3520000000014409e+02 -1.1368982958332836e+01 +0.0000000000000000e+00 +9.3512894992819929e+02 -1.2841150220608428e-02 +0.0000000000000000e+00 +9.9991754903142605e-01
9.3530000000014411e+02 -1.1370267073027767e+01 +0.0000000000000000e+00 +9.3522894168310665e+02 -1.2841143678244432e-02 +0.0000000000000000e+00 +9.9991754911544439e-01
9.3540000000014413e+02 -1.1371551187068533e+01 +0.0000000000000000e+00 +9.3532893343802243e+02 -1.2841137137332965e-02 +0.0000000000000000e+00 +9.9991754919944409e-01
9.3550000000014415e+02 -1.1372835300455282e+01 +0.0000000000000000e+00 +9.3542892519294662e+02 -1.2841130597874027e-02 +0.0000000000000000e+00 +9.9991754928342513e-01
9.3560000000014418e+02 -1.1374119413188158e+01 +0.0000000000000000e+00 +9.3552891694787911e+02 -1.2841124059867618e-02 +0.0000000000000000e+00 +9.9991754936738741e-01
9.3570000000014420e+02 -1.1375403525267306e+01 +0.0000000000000000e+00 +9.3562890870282001e+02 -1.2841117523313740e-02 +0.0000000000000000e+00 +9.9991754945133104e-01
9.3580000000014422e+02 -1.1376687636692870e+01 +0.0000000000000000e+00 +9.3572890045776933e+02 -1.2841110988212391e-02 +0.0000000000000000e+00 +9.9991754953525591e-01
9.3590000000014425e+02 -1.1377971747464997e+01 +0.0000000000000000e+00 +9.3582889221272706e+02 -1.2841104454563572e-02 +0.0000000000000000e+00 +9.9991754961916213e-01
9.3600000000014427e+02 -1.1379255857583832e+01 +0.0000000000000000e+00 +9.3592888396769320e+02 -1.2841097922367281e-02 +0.0000000000000000e+00 +9.9991754970304969e-01
9.3610000000014429e+02 -1.1380539967049520e+01 +0.0000000000000000e+00 +9.3602887572266775e+02 -1.2841091391623373e-02 +0.0000000000000000e+00 +9.9991754978691849e-01
9.3620000000014431e+02 -1.1381824075862205e+01 +0.0000000000000000e+00 +9.3612886747765060e+02 -1.2841084862329747e-02 +0.0000000000000000e+00 +9.9991754987076864e-01
9.3630000000014434e+02 -1.1383108184022033e+01 +0.0000000000000000e+00 +9.3622885923264187e+02 -1.2841078334485612e-02 +0.0000000000000000e+00 +9.9991754995460014e-01
9.3640000000014436e+02 -1.1384392291529149e+01 +0.0000000000000000e+00 +9.3632885098764154e+02 -1.2841071808090968e-02 +0.0000000000000000e+00 +9.9991755003841298e-01
9.3650000000014438e+02 -1.1385676398383699e+01 +0.0000000000000000e+00 +9.3642884274264952e+02 -1.2841065283145816e-02 +0.0000000000000000e+00 +9.9991755012220718e-01
9.3660000000014441e+02 -1.1386960504585828e+01 +0.0000000000000000e+00 +9.3652883449766591e+02 -1.2841058759650158e-02 +0.0000000000000000e+00 +9.9991755020598272e-01
9.3670000000014443e+02 -1.1388244610135677e+01 +0.0000000000000000e+00 +9.3662882625269071e+02 -1.2841052237603992e-02 +0.0000000000000000e+00 +9.9991755028973961e-01
